id,event,day,instance,enrollmentgroup,completed,date,time,time_participant,time_interval,positive_score,negative_score,positive_SD,negative_SD,pos_q1,neg_q2,pos_q3,neg_q4,pos_q5,neg_q6,neg_q7,neg_q8,pos_q9,pos_q10,neg_q11,pos_q12,neg_q13,pos_q14,neg_q15,pos_q16,pos_q17,neg_q18,pos_q19,neg_q20
12022,2,5,8,0,1,8/27/2021,12:07:26 PM,1:07:26 PM,1:10:49,30,19,1,2,3,2,3,1,2,1,2,1,3,2,2,4,1,3,3,3,4,1,3,2
12022,2,5,9,0,1,8/27/2021,4:19:06 PM,5:19:06 PM,4:11:40,28,21,2,2,3,2,3,2,2,1,2,1,3,2,2,3,1,3,3,3,3,2,3,2
12022,2,5,10,0,1,8/27/2021,7:28:04 PM,8:28:04 PM,3:08:58,24,19,4,2,2,2,2,1,2,1,2,1,2,2,2,3,1,2,2,3,3,2,3,2
12022,2,6,11,0,1,8/28/2021,6:16:35 AM,7:16:35 AM,,32,21,8,2,4,2,3,2,2,1,2,1,3,3,2,4,1,3,3,3,4,2,3,2
12022,2,6,12,0,1,8/28/2021,12:51:53 PM,1:51:53 PM,6:35:18,30,19,2,2,4,1,3,2,3,1,2,1,3,2,2,3,1,3,2,3,3,2,3,2
12022,2,6,13,0,1,8/28/2021,2:10:15 PM,3:10:15 PM,1:18:22,29,17,1,2,3,1,3,1,2,1,2,1,3,3,1,3,1,3,2,3,3,2,3,2
12022,2,6,14,0,1,8/28/2021,6:22:08 PM,7:22:08 PM,4:11:53,29,18,0,1,4,1,3,1,2,1,2,1,3,2,2,3,1,3,2,3,3,2,3,2
12022,2,6,15,0,1,8/28/2021,8:13:41 PM,9:13:41 PM,1:51:33,28,19,1,1,3,1,3,2,2,1,2,1,3,2,2,3,1,3,2,3,3,2,3,2
12022,3,7,1,0,1,9/23/2021,7:26:24 AM,8:26:24 AM,,22,22,6,3,2,3,2,3,2,1,2,1,2,2,2,3,1,2,3,2,3,2,2,2
12022,3,7,2,0,1,9/23/2021,12:22:16 PM,1:22:16 PM,4:55:52,28,22,6,0,4,2,3,2,2,1,2,1,2,2,2,3,1,3,3,3,3,2,3,3
12022,3,7,3,0,0,,,,,,,28,22,,,,,,,,,,,,,,,,,,,,
12022,3,7,4,0,1,9/23/2021,4:35:21 PM,5:35:21 PM,17:35:21,23,22,23,22,3,2,2,2,2,1,3,1,2,2,2,3,1,2,3,2,3,2,2,3
12022,3,7,5,0,1,9/23/2021,7:31:08 PM,8:31:08 PM,2:55:47,27,21,4,1,4,2,3,2,2,1,2,1,2,2,2,3,1,3,3,2,3,2,3,2
12022,3,8,6,0,0,,,,,,,27,21,,,,,,,,,,,,,,,,,,,,
12022,3,8,7,0,1,9/24/2021,12:28:57 PM,1:28:57 PM,13:28:57,27,22,27,22,4,2,3,2,2,1,2,1,2,2,2,3,1,3,3,2,3,2,3,3
12022,3,8,8,0,1,9/24/2021,1:33:18 PM,2:33:18 PM,1:04:21,28,22,1,0,4,2,3,2,2,1,2,1,2,2,2,3,1,3,3,3,3,2,3,3
12022,3,8,9,0,1,9/24/2021,10:21:02 PM,11:21:02 PM,8:47:44,31,20,3,2,4,2,3,1,2,1,2,1,2,2,2,4,1,3,2,3,4,2,4,2
12022,3,8,10,0,0,,,,,,,31,20,,,,,,,,,,,,,,,,,,,,
12022,3,9,11,0,1,9/25/2021,8:25:53 AM,9:25:53 AM,9:25:53,25,21,25,21,3,2,2,2,2,1,2,1,2,2,2,3,1,3,3,2,3,2,3,2
12022,3,9,12,0,1,9/25/2021,10:59:28 AM,11:59:28 AM,2:33:35,26,21,1,0,3,2,2,2,2,1,2,1,2,2,2,3,1,3,3,3,3,2,3,2
12022,3,9,13,0,1,9/25/2021,5:58:31 PM,6:58:31 PM,6:59:03,26,20,0,1,4,2,2,2,2,1,2,1,3,2,2,3,1,2,2,2,3,2,3,2
12022,3,9,14,0,0,,,,,,,26,20,,,,,,,,,,,,,,,,,,,,
12022,3,9,15,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12023,1,1,1,1,1,9/12/2021,10:22:46 AM,10:22:46 AM,10:22:46,24,14,24,14,3,1,1,1,4,1,1,1,2,2,2,3,1,2,2,4,2,1,1,2
12023,1,1,2,1,1,9/12/2021,2:06:14 PM,2:06:14 PM,3:43:28,25,12,1,2,3,1,2,1,3,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,1,1,3,1,1,9/12/2021,2:38:08 PM,2:38:08 PM,0:31:54,25,12,0,0,3,1,2,1,3,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,1,1,4,1,1,9/12/2021,4:32:53 PM,4:32:53 PM,1:54:45,23,13,2,1,3,2,1,1,3,1,1,1,2,2,1,3,1,2,1,2,3,1,2,1
12023,1,1,5,1,1,9/12/2021,9:05:43 PM,9:05:43 PM,4:32:50,26,12,3,1,3,1,2,1,2,1,1,1,2,2,1,4,1,3,1,3,3,1,2,1
12023,1,2,6,1,1,9/13/2021,9:07:58 AM,9:07:58 AM,,26,12,0,0,3,1,2,1,2,1,1,1,2,3,1,3,1,2,1,4,3,1,2,1
12023,1,2,7,1,1,9/13/2021,11:57:58 AM,11:57:58 AM,2:50:00,25,13,1,1,3,1,2,1,3,1,1,1,2,2,2,3,1,2,1,3,3,1,2,1
12023,1,2,8,1,1,9/13/2021,2:35:17 PM,2:35:17 PM,2:37:19,23,13,2,0,3,1,1,1,2,1,1,1,1,2,2,3,1,2,1,4,3,1,2,1
12023,1,2,9,1,1,9/13/2021,5:11:11 PM,5:11:11 PM,2:35:54,22,14,1,1,3,1,1,1,2,1,1,1,2,1,2,3,1,2,1,3,3,2,2,1
12023,1,2,10,1,1,9/13/2021,7:25:02 PM,7:25:02 PM,2:13:51,20,18,2,4,2,1,1,3,2,1,1,2,1,1,3,3,1,2,1,3,3,2,2,1
12023,1,3,11,1,1,9/14/2021,9:59:03 AM,9:59:03 AM,,19,14,1,4,3,2,1,1,2,1,1,1,1,1,2,3,1,1,1,2,3,1,2,1
12023,1,3,12,1,1,9/14/2021,10:12:36 AM,10:12:36 AM,0:13:33,20,14,1,0,3,2,1,1,2,1,1,1,1,2,2,3,1,1,1,2,3,1,2,1
12023,1,3,13,1,1,9/14/2021,1:33:30 PM,1:33:30 PM,3:20:54,21,13,1,1,3,1,1,1,2,1,1,1,1,1,2,3,1,2,1,3,3,1,2,1
12023,1,3,14,1,1,9/14/2021,7:07:53 PM,7:07:53 PM,5:34:23,23,13,2,0,3,1,1,1,2,1,1,1,2,2,2,3,1,2,1,3,3,1,2,1
12023,1,3,15,1,1,9/14/2021,8:37:23 PM,8:37:23 PM,1:29:30,21,12,2,1,3,1,1,1,2,1,1,1,2,2,1,3,1,2,1,2,2,1,2,1
12023,2,4,1,1,1,10/17/2021,7:54:06 AM,7:54:06 AM,,27,12,6,0,4,1,2,1,3,1,1,1,2,2,1,3,1,2,1,4,3,1,2,1
12023,2,4,2,1,1,10/17/2021,11:41:27 AM,11:41:27 AM,3:47:21,26,12,1,0,3,1,2,1,3,1,1,1,3,2,1,3,1,2,1,3,3,1,2,1
12023,2,4,3,1,1,10/17/2021,3:10:47 PM,3:10:47 PM,3:29:20,21,12,5,0,3,1,2,1,2,1,1,1,2,2,1,3,1,2,1,1,2,1,2,1
12023,2,4,4,1,1,10/17/2021,6:44:11 PM,6:44:11 PM,3:33:24,24,12,3,0,3,1,2,1,2,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,2,4,5,1,1,10/17/2021,7:49:50 PM,7:49:50 PM,1:05:39,20,11,4,1,3,1,1,1,2,1,1,1,2,1,1,3,1,2,1,2,3,1,1,1
12023,2,5,6,1,1,10/18/2021,9:18:06 AM,9:18:06 AM,,24,14,4,3,4,2,1,1,2,1,1,1,1,1,2,4,1,1,1,4,4,1,2,1
12023,2,5,7,1,1,10/18/2021,12:00:42 PM,12:00:42 PM,2:42:36,24,13,0,1,4,2,1,1,2,1,1,1,1,2,2,4,1,2,1,3,4,1,1,1
12023,2,5,8,1,1,10/18/2021,2:25:27 PM,2:25:27 PM,2:24:45,25,12,1,1,4,1,2,1,2,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,2,5,9,1,1,10/18/2021,4:41:55 PM,4:41:55 PM,2:16:28,25,12,0,0,3,1,2,1,2,1,1,1,3,2,1,3,1,2,1,3,3,1,2,1
12023,2,5,10,1,1,10/18/2021,8:02:50 PM,8:02:50 PM,3:20:55,21,11,4,1,2,1,2,1,2,1,1,1,2,2,1,3,1,2,1,2,3,1,1,1
12023,2,6,11,1,1,10/19/2021,9:02:07 AM,9:02:07 AM,,28,12,7,1,4,1,2,1,3,1,1,1,2,2,1,3,1,3,1,3,4,1,2,1
12023,2,6,12,1,1,10/19/2021,1:38:46 PM,1:38:46 PM,4:36:39,26,15,2,3,4,2,2,2,2,1,1,1,2,2,1,3,1,2,1,3,3,1,3,1
12023,2,6,13,1,1,10/19/2021,1:57:59 PM,1:57:59 PM,0:19:13,27,15,1,0,4,2,2,2,2,1,1,1,2,2,2,4,1,2,1,4,3,1,2,1
12023,2,6,14,1,1,10/19/2021,5:48:43 PM,5:48:43 PM,3:50:44,23,12,4,3,3,1,1,1,2,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,2,6,15,1,1,10/19/2021,8:07:59 PM,8:07:59 PM,2:19:16,21,12,2,0,2,1,2,1,2,1,1,1,2,2,1,3,1,2,1,1,3,1,2,1
12023,3,7,1,1,1,12/16/2021,8:42:51 AM,8:42:51 AM,,24,12,3,0,3,1,2,1,2,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,3,7,2,1,1,12/16/2021,11:35:53 AM,11:35:53 AM,2:53:02,24,13,0,1,3,1,2,1,2,1,1,1,2,2,2,3,1,2,1,3,3,1,2,1
12023,3,7,3,1,1,12/16/2021,3:01:25 PM,3:01:25 PM,3:25:32,21,12,3,1,3,1,2,1,2,1,1,1,1,1,1,3,1,1,1,3,3,1,2,1
12023,3,7,4,1,0,,,,,,,21,12,,,,,,,,,,,,,,,,,,,,
12023,3,7,5,1,1,12/16/2021,8:27:51 PM,8:27:51 PM,20:27:51,23,12,23,12,4,1,2,1,2,1,1,1,2,2,1,3,1,2,1,2,2,1,2,1
12023,3,8,6,1,1,12/17/2021,8:37:33 AM,8:37:33 AM,,25,12,2,0,4,1,2,1,2,1,1,1,2,2,1,3,1,2,1,3,3,1,2,1
12023,3,8,7,1,1,12/17/2021,11:51:01 AM,11:51:01 AM,3:13:28,26,12,1,0,3,1,3,1,2,1,1,1,3,2,1,3,1,2,1,3,3,1,2,1
12023,3,8,8,1,1,12/17/2021,4:21:01 PM,4:21:01 PM,4:30:00,22,12,4,0,3,1,2,1,2,1,1,1,2,2,1,3,1,2,1,2,2,1,2,1
12023,3,8,9,1,1,12/17/2021,8:18:30 PM,8:18:30 PM,3:57:29,21,12,1,0,3,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1
12023,3,8,10,1,1,12/17/2021,8:49:37 PM,8:49:37 PM,0:31:07,23,11,2,1,4,1,3,1,2,1,1,1,2,2,1,3,1,2,1,2,2,1,1,1
12023,3,9,11,1,1,12/18/2021,8:36:18 AM,8:36:18 AM,,24,13,1,2,3,1,3,1,2,1,1,1,3,2,1,2,1,2,1,2,2,1,3,1
12023,3,9,12,1,0,,,,,,,24,13,,,,,,,,,,,,,,,,,,,,
12023,3,9,13,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12023,3,9,14,1,1,12/18/2021,6:29:23 PM,6:29:23 PM,18:29:23,19,11,19,11,3,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1
12023,3,9,15,1,0,,,,,,,19,11,,,,,,,,,,,,,,,,,,,,
12024,1,1,1,1,1,9/11/2021,7:38:33 PM,9:38:33 AM,9:38:33,22,17,22,17,4,2,1,2,4,1,1,1,2,1,4,1,1,1,1,4,2,1,2,1
12024,1,1,2,1,1,9/12/2021,2:21:16 AM,4:21:16 PM,6:42:43,40,15,18,2,5,1,3,1,5,1,1,1,4,4,2,3,1,4,1,4,4,1,4,1
12024,1,1,3,1,0,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,
12024,1,1,4,1,1,9/12/2021,3:31:47 AM,5:31:47 PM,17:31:47,30,17,30,17,3,1,2,2,4,1,1,1,3,1,2,4,1,2,1,4,3,2,4,1
12024,1,1,5,1,1,9/12/2021,8:26:25 AM,10:26:25 PM,4:54:38,26,17,4,0,4,1,2,2,3,1,3,1,3,2,2,2,1,3,2,3,2,1,2,1
12024,1,2,6,1,1,9/12/2021,7:55:21 PM,9:55:21 AM,,21,21,5,4,2,2,1,2,3,1,1,2,1,1,3,2,1,3,1,3,2,4,3,1
12024,1,2,7,1,1,9/12/2021,9:55:44 PM,11:55:44 AM,2:00:23,37,17,16,4,5,1,3,1,5,1,1,1,3,2,1,3,1,3,1,4,4,3,5,1
12024,1,2,8,1,1,9/13/2021,2:22:51 AM,4:22:51 PM,4:27:07,22,16,15,1,2,1,1,1,3,1,1,1,2,2,3,2,1,2,2,2,3,1,3,1
12024,1,2,9,1,1,9/13/2021,4:39:19 AM,6:39:19 PM,2:16:28,41,15,19,1,4,1,4,1,5,1,1,1,4,4,1,1,1,4,1,5,5,1,5,1
12024,1,2,10,1,1,9/13/2021,8:30:52 AM,10:30:52 PM,3:51:33,18,11,23,4,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1
12024,1,3,11,1,1,9/13/2021,7:54:48 PM,9:54:48 AM,,14,30,4,19,2,4,1,4,2,2,3,4,1,1,4,1,1,2,3,1,1,1,2,2
12024,1,3,12,1,1,9/13/2021,10:50:08 PM,12:50:08 PM,2:55:20,17,29,3,1,3,4,2,4,3,1,2,2,1,1,4,2,1,2,3,1,1,4,1,3
12024,1,3,13,1,1,9/14/2021,12:07:56 AM,2:07:56 PM,1:17:48,28,19,11,10,4,1,3,2,4,1,2,1,3,2,1,1,1,2,2,4,2,4,3,1
12024,1,3,14,1,1,9/14/2021,4:45:48 AM,6:45:48 PM,4:37:52,24,21,4,2,2,1,2,2,3,1,1,1,2,2,3,2,1,3,3,3,2,2,3,3
12024,1,3,15,1,1,9/14/2021,9:25:00 AM,11:25:00 PM,4:39:12,13,12,11,9,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1
12024,2,4,1,1,1,10/16/2021,6:54:24 PM,8:54:24 AM,,10,26,3,14,1,5,1,5,1,1,1,4,1,1,5,1,1,1,1,1,1,1,1,1
12024,2,4,2,1,1,10/17/2021,12:05:06 AM,2:05:06 PM,5:10:42,17,21,7,5,3,3,2,3,2,1,1,3,1,1,4,1,1,1,1,3,1,1,2,1
12024,2,4,3,1,1,10/17/2021,1:59:42 AM,3:59:42 PM,1:54:36,20,13,3,8,3,1,1,1,3,1,1,1,1,1,2,2,1,2,1,3,3,2,1,1
12024,2,4,4,1,1,10/17/2021,3:59:30 AM,5:59:30 PM,1:59:48,17,19,3,6,2,3,1,1,1,1,1,2,2,1,4,3,1,1,2,2,2,1,2,1
12024,2,4,5,1,1,10/17/2021,8:02:41 AM,10:02:41 PM,4:03:11,13,23,4,4,1,4,1,2,1,1,1,4,1,1,4,1,1,1,1,2,2,2,2,1
12024,2,5,6,1,1,10/17/2021,8:06:57 PM,10:06:57 AM,,10,32,3,9,1,5,1,5,1,5,2,5,1,1,5,1,1,1,1,1,1,1,1,1
12024,2,5,7,1,1,10/17/2021,11:32:12 PM,1:32:12 PM,3:25:15,17,37,7,5,2,3,1,4,1,4,4,5,1,1,5,3,3,1,3,3,2,1,2,3
12024,2,5,8,1,1,10/18/2021,1:11:42 AM,3:11:42 PM,1:39:30,22,23,5,14,3,2,1,1,4,2,2,2,1,2,4,1,1,1,2,3,3,3,3,1
12024,2,5,9,1,1,10/18/2021,4:48:54 AM,6:48:54 PM,3:37:12,33,15,11,8,4,1,3,1,5,1,1,1,3,1,1,1,1,1,1,5,5,1,5,1
12024,2,5,10,1,1,10/18/2021,7:13:24 AM,9:13:24 PM,2:24:30,33,15,0,0,4,1,2,1,4,2,1,1,3,4,1,1,1,3,1,4,4,1,4,1
12024,2,6,11,1,1,10/18/2021,8:14:35 PM,10:14:35 AM,,33,14,0,1,4,1,4,1,4,1,1,1,4,1,1,1,1,4,1,4,3,1,4,1
12024,2,6,12,1,1,10/18/2021,11:25:13 PM,1:25:13 PM,3:10:38,46,19,13,5,5,1,5,1,5,1,1,1,5,5,1,1,1,5,1,5,5,5,5,1
12024,2,6,13,1,1,10/19/2021,12:57:40 AM,2:57:40 PM,1:32:27,24,17,22,2,3,1,1,1,4,1,1,1,3,1,2,1,1,1,1,3,3,3,4,1
12024,2,6,14,1,1,10/19/2021,3:44:32 AM,5:44:32 PM,2:46:52,37,14,13,3,4,1,4,1,4,1,1,1,4,4,1,1,1,4,1,4,4,1,4,1
12024,2,6,15,1,1,10/19/2021,7:43:40 AM,9:43:40 PM,3:59:08,16,11,21,3,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1
12024,3,7,1,1,1,11/27/2021,8:55:42 PM,10:55:42 AM,,15,25,1,14,2,4,1,1,2,2,3,2,1,1,4,2,1,2,3,2,1,1,1,3
12024,3,7,2,1,1,11/28/2021,1:33:15 AM,3:33:15 PM,4:37:33,21,20,6,5,3,2,2,3,2,2,1,1,2,1,2,1,1,2,2,3,1,1,4,1
12024,3,7,3,1,1,11/28/2021,3:13:11 AM,5:13:11 PM,1:39:56,30,14,9,6,4,1,3,1,3,1,1,1,3,3,1,1,1,3,1,3,3,1,4,1
12024,3,7,4,1,0,,,,,,,30,14,,,,,,,,,,,,,,,,,,,,
12024,3,7,5,1,1,11/28/2021,8:05:30 AM,10:05:30 PM,22:05:30,16,13,16,13,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1
12024,3,8,6,1,1,11/28/2021,7:36:49 PM,9:36:49 AM,,23,17,7,4,3,1,2,1,2,3,1,1,1,2,3,2,1,2,1,3,3,1,3,1
12024,3,8,7,1,1,11/28/2021,11:10:03 PM,1:10:03 PM,3:33:14,29,15,6,2,3,1,3,1,3,2,1,1,3,3,2,2,1,3,1,3,3,1,3,1
12024,3,8,8,1,1,11/29/2021,12:28:04 AM,2:28:04 PM,1:18:01,24,19,5,4,3,1,1,3,3,1,2,1,2,2,2,3,1,2,1,3,2,3,3,1
12024,3,8,9,1,1,11/29/2021,5:45:02 AM,7:45:02 PM,5:16:58,23,16,1,3,4,1,2,3,2,1,1,1,1,2,2,2,1,2,1,2,3,1,3,1
12024,3,8,10,1,1,11/29/2021,6:53:50 AM,8:53:50 PM,1:08:48,14,19,9,3,1,3,1,3,3,1,2,1,1,1,3,1,1,1,1,2,1,1,2,1
12024,3,9,11,1,1,11/29/2021,7:54:58 PM,9:54:58 AM,,20,15,6,4,3,1,2,3,3,1,1,1,1,1,2,3,1,1,1,2,2,1,2,1
12024,3,9,12,1,1,11/29/2021,10:53:25 PM,12:53:25 PM,2:58:27,37,14,17,1,4,1,4,1,4,1,1,1,4,4,1,1,1,4,1,4,4,1,4,1
12024,3,9,13,1,1,11/30/2021,2:36:15 AM,4:36:15 PM,3:42:50,20,17,17,3,2,1,1,2,3,1,1,1,2,2,1,1,2,1,1,2,3,2,3,2
12024,3,9,14,1,1,11/30/2021,4:19:10 AM,6:19:10 PM,1:42:55,28,13,8,4,4,1,3,1,3,1,1,1,3,1,1,2,1,3,1,3,3,1,3,1
12024,3,9,15,1,1,11/30/2021,9:51:22 AM,11:51:22 PM,5:32:12,21,13,7,0,2,1,1,1,3,1,2,1,3,2,1,1,1,2,1,3,2,1,2,1
12025,1,1,1,0,1,9/12/2021,9:58:21 AM,7:58:21 AM,,21,15,0,2,3,1,4,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,3,2
12025,1,1,2,0,0,,,,,,,21,15,,,,,,,,,,,,,,,,,,,,
12025,1,1,3,0,1,9/12/2021,4:32:38 PM,2:32:38 PM,14:32:38,19,14,19,14,2,1,3,1,2,1,1,3,2,2,1,1,1,2,1,2,1,1,2,1
12025,1,1,4,0,0,,,,,,,19,14,,,,,,,,,,,,,,,,,,,,
12025,1,1,5,0,1,9/12/2021,11:05:45 PM,9:05:45 PM,21:05:45,15,13,15,13,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1
12025,1,2,6,0,0,,,,,,,15,13,,,,,,,,,,,,,,,,,,,,
12025,1,2,7,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12025,1,2,8,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12025,1,2,9,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12025,1,2,10,0,1,9/13/2021,9:39:03 PM,7:39:03 PM,19:39:03,18,12,18,12,2,1,1,1,1,1,1,1,3,2,1,1,1,2,1,1,3,1,2,1
12025,1,3,11,0,1,9/14/2021,10:37:58 AM,8:37:58 AM,,24,13,6,1,3,1,2,1,2,1,1,1,3,2,1,1,1,2,1,3,3,1,3,1
12025,1,3,12,0,0,,,,,,,24,13,,,,,,,,,,,,,,,,,,,,
12025,1,3,13,0,1,9/14/2021,3:07:50 PM,1:07:50 PM,13:07:50,25,16,25,16,3,2,4,2,2,1,1,2,3,2,2,1,1,2,1,3,3,1,2,1
12025,1,3,14,0,1,9/14/2021,8:44:51 PM,6:44:51 PM,5:37:01,18,18,7,2,2,3,2,3,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1
12025,1,3,15,0,1,9/14/2021,11:43:30 PM,9:43:30 PM,2:58:39,19,12,1,6,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,3,1,2,1
12025,2,4,1,0,1,10/17/2021,9:58:51 AM,7:58:51 AM,,16,23,3,11,2,3,2,4,1,2,2,2,1,1,3,2,1,1,1,2,2,1,2,2
12025,2,4,2,0,1,10/17/2021,1:18:52 PM,11:18:52 AM,3:20:01,19,14,3,9,2,2,3,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1
12025,2,4,3,0,1,10/17/2021,3:11:59 PM,1:11:59 PM,1:53:07,20,16,1,2,2,2,3,2,1,1,1,1,2,2,2,1,1,2,2,3,2,1,2,1
12025,2,4,4,0,1,10/17/2021,9:08:33 PM,7:08:33 PM,5:56:34,11,13,9,3,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
12025,2,4,5,0,1,10/17/2021,10:30:16 PM,8:30:16 PM,1:21:43,13,11,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12025,2,5,6,0,1,10/18/2021,9:06:14 AM,7:06:14 AM,,16,11,3,0,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1
12025,2,5,7,0,1,10/18/2021,1:40:56 PM,11:40:56 AM,4:34:42,19,12,3,1,2,1,2,1,2,1,1,1,2,1,1,1,1,3,1,2,2,1,2,1
12025,2,5,8,0,1,10/18/2021,4:15:34 PM,2:15:34 PM,2:34:38,15,11,4,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1
12025,2,5,9,0,1,10/18/2021,7:21:57 PM,5:21:57 PM,3:06:23,21,12,6,1,3,1,3,1,2,1,1,1,3,2,1,1,1,2,1,1,2,1,2,1
12025,2,5,10,0,1,10/18/2021,10:24:22 PM,8:24:22 PM,3:02:25,20,12,1,0,3,1,3,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1
12025,2,6,11,0,1,10/19/2021,10:50:03 AM,8:50:03 AM,,18,13,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1
12025,2,6,12,0,1,10/19/2021,12:26:08 PM,10:26:08 AM,1:36:05,13,11,5,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
12025,2,6,13,0,1,10/19/2021,5:55:54 PM,3:55:54 PM,5:29:46,19,12,6,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,3,2,1,2,1
12025,2,6,14,0,1,10/19/2021,8:24:22 PM,6:24:22 PM,2:28:28,20,11,1,1,2,1,3,1,2,1,1,1,3,2,1,1,1,2,1,2,2,1,1,1
12025,2,6,15,0,1,10/19/2021,10:14:03 PM,8:14:03 PM,1:49:41,19,12,1,1,3,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1
12025,3,7,1,0,1,11/21/2021,9:59:53 AM,7:59:53 AM,,27,13,8,1,3,1,4,1,2,1,1,1,4,2,1,2,1,2,1,3,2,1,3,1
12025,3,7,2,0,1,11/21/2021,1:29:45 PM,11:29:45 AM,3:29:52,35,15,8,2,4,1,5,1,3,1,1,1,4,2,1,2,1,4,1,3,3,1,5,1
12025,3,7,3,0,1,11/21/2021,6:35:50 PM,4:35:50 PM,5:06:05,22,12,13,3,3,1,2,1,2,1,1,1,3,2,1,2,1,2,1,2,2,1,2,1
12025,3,7,4,0,1,11/21/2021,9:02:39 PM,7:02:39 PM,2:26:49,20,12,2,0,3,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1
12025,3,7,5,0,0,,,,,,,20,12,,,,,,,,,,,,,,,,,,,,
12025,3,8,6,0,1,11/22/2021,10:26:09 AM,8:26:09 AM,8:26:09,20,12,20,12,3,1,3,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1
12025,3,8,7,0,1,11/22/2021,1:36:58 PM,11:36:58 AM,3:10:49,19,12,1,0,3,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1
12025,3,8,8,0,1,11/22/2021,3:55:37 PM,1:55:37 PM,2:18:39,19,12,0,0,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1
12025,3,8,9,0,1,11/22/2021,9:50:18 PM,7:50:18 PM,5:54:41,12,11,7,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12025,3,8,10,0,1,11/22/2021,10:38:42 PM,8:38:42 PM,0:48:24,13,11,1,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1
12025,3,9,11,0,0,,,,,,,13,11,,,,,,,,,,,,,,,,,,,,
12025,3,9,12,0,1,11/23/2021,1:43:51 PM,11:43:51 AM,11:43:51,18,12,18,12,3,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1
12025,3,9,13,0,1,11/23/2021,3:57:08 PM,1:57:08 PM,2:13:17,16,12,2,0,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1
12025,3,9,14,0,1,11/23/2021,7:58:32 PM,5:58:32 PM,4:01:24,17,11,1,1,3,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1
12025,3,9,15,0,1,11/23/2021,10:44:50 PM,8:44:50 PM,2:46:18,13,11,4,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
12026,1,1,1,1,1,9/12/2021,11:45:48 AM,11:45:48 AM,,31,16,18,5,3,1,1,3,2,1,1,1,3,3,2,5,1,3,1,5,4,2,2,1
12026,1,1,2,1,0,,,,,,,31,16,,,,,,,,,,,,,,,,,,,,
12026,1,1,3,1,1,9/12/2021,4:57:22 PM,4:57:22 PM,16:57:22,30,14,30,14,4,1,2,1,3,1,1,1,3,2,2,4,1,2,1,3,4,1,3,1
12026,1,1,4,1,1,9/12/2021,9:26:11 PM,9:26:11 PM,4:28:49,25,16,5,2,2,2,1,1,2,1,1,1,2,2,3,4,1,3,2,3,4,1,2,1
